id,name_full,name_sort,year_born,year_died,is_dead,org_acronym
10354,Deep Drunkers (Faction),Deep Drunkers (Faction),,,0,DG
10355,Dia.HEARTS (Faction),Dia.HEARTS (Faction),,,0,DG
10356,Do FIXER (Faction),Do FIXER (Faction),,,0,DG
10358,Don Fujii,Don Fujii,,,0,DG
10359,Dr. Muscle,Dr. Muscle,,,0,DG
10360,Dragon Kid,Dragon Kid,,,0,DG
10361,Eita,Eita,,,0,DG
10362,Takuya Sugi,Takuya Sugi,,,0,DG
10363,El Lindaman,El Lindaman,,,0,DG
10364,Flamita,Flamita,,,0,DG
10366,Gamma,Gamma,,,0,DG
10367,Genki Horiguchi,Genki Horiguchi,,,0,DG
10368,Gorgeous Matsuno,Gorgeous Matsuno,,,0,DG
10375,Jack Evans,Jack Evans,,,0,DG
10376,Jackson Florida,Jackson Florida,,,0,DG
10377,Jimmyz (Faction),Jimmyz (Faction),,,0,DG
10378,Kagetora,Kagetora,,,0,DG
10379,Yasushi Kanda,Yasushi Kanda,,,0,DG
10380,Susumu Yokosuka,Susumu Yokosuka,,,0,DG
10381,JUNCTION THREE (Faction),JUNCTION THREE (Faction),,,0,DG
10382,Johnson Florida,Johnson Florida,,,0,DG
10383,Jushin 'Thunder' Liger,Jushin Thunder Liger,,,0,DG
10385,Kaettekita Veteran-gun (Faction),Kaettekita Veteran-gun (Faction),,,0,DG
10386,KAMIKAZE (Faction),KAMIKAZE (Faction),,,0,DG
10387,Katsuo,Katsuo,,,0,DG
10388,Kei Matsutani,Kei Matsutani,,,0,DG
10389,Keirin Man,Keirin Man,,,0,DG
10390,Kenichiro Arai,Kenichiro Arai,,,0,DG
10391,Kensuke Sasaki,Kensuke Sasaki,,,0,DG
10392,KENTA,KENTA,,,0,DG
10394,Kotoka,Kotoka,,,0,DG
10396,Kzy,Kzy,,,0,DG
10397,MAD BLANKEY (Faction),MAD BLANKEY (Faction),,,0,DG
10398,Magnitude Kishiwada,Magnitude Kishiwada,,,0,DG
10399,Magnum TOKYO,Magnum TOKYO,,,0,DG
10400,Masaaki Mochizuki,Masaaki Mochizuki,,,0,DG
10402,Masato Yoshino,Masato Yoshino,,,0,DG
10403,MAZADA,MAZADA,,,0,DG
10405,Milano Collection AT,Milano Collection AT,,,0,DG
10406,Millenials (Faction),Millenials (Faction),,,0,DG
10407,Mondai Ryu,Mondai Ryu,,,0,DG
10408,Monster Express (Faction),Monster Express (Faction),,,0,DG
10409,Muscle Outlaw'z (Faction),Muscle Outlaw'z (Faction),,,0,DG
10411,Naruki Doi,Naruki Doi,,,0,DG
10412,Oretachi Veteran-gun (Faction),Oretachi Veteran-gun (Faction),,,0,DG
10414,PAC,PAC,,,0,DG
10415,PoS.HEARTS (Faction),PoS.HEARTS (Faction),,,0,DG
10416,Punch Tominaga,Punch Tominaga,,,0,DG
10417,Real Hazard (Faction),Real Hazard (Faction),,,0,DG
10419,Rich Swann,Rich Swann,,,0,DG
10420,Ricochet,Ricochet,,,0,DG
10421,Riki Choshu,Riki Choshu,,,0,DG
10422,Ryo Saito,Ryo Saito,,,0,DG
10423,Shachihoko BOY,Shachihoko BOY,,,0,DG
10425,Shingo Takagi,Shingo Takagi,,,0,DG
10426,Shinobu,Shinobu,,,0,DG
10427,Shinobu Kandori,Shinobu Kandori,,,0,DG
10428,Shiro Koshinaka,Shiro Koshinaka,,,0,DG
10432,Konomama Ichikawa,Konomama Ichikawa,,,0,DG
10437,Super Shisa,Super Shisa,,,0,DG
10439,T-Hawk,T-Hawk,,,0,DG
10440,Takashi Okamura,Takashi Okamura,1964,2025,1,DG
10441,Taku Iwasa,Taku Iwasa,,,0,DG
10442,Takuya Sugawara,Takuya Sugawara,,,0,DG
10443,Tatsumi Fujinami,Tatsumi Fujinami,,,0,DG
10445,Tigers Mask,Tigers Mask,,,0,DG
10447,Tozawa-juku (Faction),Tozawa-juku (Faction),,,0,DG
10450,Typhoon (Faction),Typhoon (Faction),,,0,DG
10451,U-T,U-T,,,0,DG
10452,Uhaa Nation,Uhaa Nation,,,0,DG
10454,Warriors (Faction),Warriors (Faction),,,0,DG
10455,WindowsMG (Faction),WindowsMG (Faction),,,0,DG
10456,WORLD-1 (Faction),WORLD-1 (Faction),,,0,DG
10457,WORLD-1 International (Faction),WORLD-1 International (Faction),,,0,DG
10458,YAMATO,YAMATO,,,0,DG
10459,Yoshiaki Fujiwara,Yoshiaki Fujiwara,,,0,DG
10460,Yoshihiro Takayama,Yoshihiro Takayama,,,0,DG
10461,Yosuke ♡ Santa Maria,Yosuke Santa Maria,,,0,DG
10466,The Undertaker,Undertaker,,,0,SMW
10470,Alundra Blayze,Alundra Blayze,,,0,AJW
10481,Tsuki,Tsuki,,,0,CMLL
10482,Espectrito,Espectrito,1966,2016,1,CMLL
10483,Mí­stico II,Mistico II,,,0,CMLL
10486,Alex Koslov,Alex Koslov,,,0,CMLL
10488,Taiji Ishimori,Taiji Ishimori,,,0,AAA
10489,Kaoma Jr.,Kaoma Jr.,,,0,AAA
10490,Rhino,Rhino,,,0,AAA
10491,Marco Corleone,Marco Corleone,,,0,CMLL
10492,Acero,Acero,,,0,CMLL
10493,Aéreo,Aereo,,,0,CMLL
10494,Akuma,Akuma,,,0,CMLL
10495,Kráneo,Kraneo,,,0,CMLL
10496,Los Invasores,Los Invasores,,,0,CMLL
10497,Angelito,Angelito,,,0,CMLL
10498,Apocalipsis,Apocalipsis,,,0,CMLL
10499,Prí­ncipe Odí­n Jr.,Principe Odin Jr.,,,0,CMLL
10500,Puma,Puma,,,0,CMLL
10501,Astral,Astral,,,0,CMLL
10503,Blue Panther Jr.,Blue Panther Jr.,,,0,CMLL
10504,Rossy Moreno,Rossy Moreno,,,0,AAA
10505,Brazo de Plata,Brazo de Plata,1963,2021,1,CMLL
10506,Camaleón,Camaleon,,,0,CMLL
10507,Súper Astro,Super Astro,,,0,AAA
10508,Cancerbero,Cancerbero,,,0,CMLL
10510,Canelo Casas II,Canelo Casas II,,,0,CMLL
10511,Carroña,Carrona,,,0,CMLL
10513,Cholo,Cholo,,,0,CMLL
10514,El Terrible,El Terrible,,,0,CMLL
10515,Sangre Azteca,Sangre Azteca,,,0,CMLL
10516,Máximo Sexy,Maximo Sexy,,,0,CMLL
10518,Los Perros del Mal (Faction),Los Perros del Mal (Faction),,,0,CMLL
10520,Dr. Wagner Jr.,Dr. Wagner Jr.,,,0,CMLL
10521,Ray Mendoza Jr.,Ray Mendoza Jr.,1960,2024,1,CMLL
10522,Las Rockeras (Faction),Las Rockeras (Faction),,,0,AAA
10523,Tigre Universitario,Tigre Universitario,,,0,CMLL
10526,El Canek,El Canek,,,0,CMLL
10527,Rayo de Jalisco Jr.,Rayo de Jalisco Jr.,,,0,CMLL
10528,Universo 2000,Universo 2000,1963,2018,1,CMLL
10529,Ciclón Ramí­rez,Ciclon Ramirez,1961,2025,1,CMLL
10530,Pantera,Pantera,,,0,CMLL
10531,Mogur,Mogur,,,0,CMLL
10532,Cachorro Mendoza,Cachorro Mendoza,,,0,CMLL
10533,Javier Cruz,Javier Cruz,,,0,CMLL
10535,Pierroth Jr.,Pierroth Jr.,,,0,CMLL
10536,Lizmark Sr.,"Lizmark, Sr.",1950,2015,1,CMLL
10537,Val Venis,Val Venis,,,0,CMLL
10538,Inquisidor,Inquisidor,,,0,CMLL
10539,Jushin 'Thunder' Liger,Jushin Thunder Liger,,,0,CMLL
10541,Pólvora,Polvora,,,0,CMLL
10542,Princesa Sugehit,Princesa Sugehit,,,0,CMLL
10543,Ramstein,Ramstein,,,0,CMLL
10544,Rebeldes del Desierto,Rebeldes del Desierto,,,0,CMLL
10545,Rey Bucanero,Rey Bucanero,,,0,CMLL
10546,Ephesto,Ephesto,,,0,CMLL
10547,Sahori,Sahori,1976,2018,1,CMLL
10549,Scorpió Jr.,Scorpio Jr.,1966,2024,1,CMLL
10550,Starman,Starman,1974,2022,1,CMLL
10552,Astro Boy II,Astro Boy II,,,0,CMLL
10553,Magnus,Magnus,,,0,CMLL
10554,Silver King,Silver King,1968,2019,1,CMLL
10555,La Familia de Tijuana (Faction),La Familia de Tijuana (Faction),,,0,CMLL
10556,La Fiera,La Fiera,1961,2010,1,CMLL
10557,Medussa,Medussa,,,0,CMLL
10558,La Comandante,La Comandante,,,0,CMLL
10559,La Ola Azul (Faction),La Ola Azul (Faction),,,0,CMLL
10560,Lady Apache,Lady Apache,,,0,CMLL
10561,Lizmark Jr.,Lizmark Jr.,,,0,CMLL
10562,Loco Max,Loco Max,,,0,CMLL
10564,Los Capos (Faction),Los Capos (Faction),,,0,CMLL
10565,Los Guerreros Laguneros (Faction),Los Guerreros Laguneros (Faction),,,0,CMLL
10569,Máscara Púrpura,Mascara Purpura,,,0,CMLL
10570,Máscara Sagrada,Mascara Sagrada,,,0,CMLL
10571,Mascarita Sagrada,Mascarita Sagrada,,,0,CMLL
10572,MAZADA,MAZADA,,,0,CMLL
10573,Mictlán,Mictlan,,,0,CMLL
10575,Negro Casas,Negro Casas,,,0,CMLL
10576,Mecha Mummy,Mecha Mummy,,,0,M-PRO
10577,Perro Aguayo Jr.,Perro Aguayo Jr.,1979,2015,1,CMLL
10578,Billy Ken Kid,Billy Ken Kid,,,0,M-PRO
10579,Yoshitsune,Yoshitsune,,,0,M-PRO
10580,Halloween,Halloween,,,0,CMLL
10581,Hirooki Goto,Hirooki Goto,,,0,CMLL
10582,Strongman,Strongman,,,0,CMLL
10584,Hijo del Signo,Hijo del Signo,,,0,CMLL
10585,Metálico II,Metalico II,,,0,CMLL
10586,Espí­ritu Maligno,Espiritu Maligno,,,0,CMLL
10588,Tigre Blanco III,Tigre Blanco III,,,0,CMLL
10589,Dr. Xtreme,Dr. Xtreme,1970,2011,1,CMLL
10590,Durango Kid,Durango Kid,,,0,CMLL
10591,Lluvia,Lluvia,,,0,CMLL
10592,Fuerza Chicana,Fuerza Chicana,,,0,CMLL
10593,Tigre Rojo Jr.,Tigre Rojo Jr.,,,0,CMLL
10595,Akrón,Akron,,,0,CMLL
10596,King Jaguar,King Jaguar,,,0,CMLL
10597,Milenium,Milenium,,,0,CMLL
10598,Sensei,Sensei,,,0,CMLL
10599,Toro Bill Jr.,Toro Bill Jr.,1981,2022,1,CMLL
10600,Disturbio,Disturbio,,,0,CMLL
10601,Los Ingobernables (Faction),Los Ingobernables (Faction),,,0,CMLL
10602,Diamante Azul,Diamante Azul,,,0,CMLL
10603,La Fuerza TRT (Faction),La Fuerza TRT (Faction),,,0,CMLL
10604,Love Machine,Love Machine,1966,1994,1,AAA
10609,Police Man,Police Man,,,0,CMLL
10610,Centella de Oro,Centella de Oro,,,0,CMLL
10611,Trueno,Trueno,,,0,CMLL
10612,Giant Bernard,Giant Bernard,,,0,CMLL
10613,Vangellys,Vangellys,,,0,CMLL
10614,Virus,Virus,,,0,CMLL
10615,Poder Mexica (Faction),Poder Mexica (Faction),,,0,CMLL
10616,El Hijo del Fantasma,El Hijo del Fantasma,,,0,CMLL
10617,Kota Ibushi,Kota Ibushi,,,0,NOAH
10618,Tiger,Tiger,,,0,CMLL
10622,Luciferno,Luciferno,,,0,CMLL
10623,Estrella Magica,Estrella Magica,,,0,CMLL
10624,Yeska,Yeska,,,0,CMLL
10625,La Seductora,La Seductora,,,0,CMLL
10626,Último Guerrero,Ultimo Guerrero,,,0,CMLL
10627,Star Fire,Star Fire,,,0,CMLL
10628,Crazy Star,Crazy Star,,,0,CMLL
10629,Tritón II,Tritón II,,,0,CMLL
10635,Eléctrico,Electrico,,,0,CMLL
10637,Pequeño Universo,Pequeno Universo,,,0,CMLL
10638,Pequeño Warrior,Pequeno Warrior,,,0,CMLL
10639,Pierrothito,Pierrothito,,,0,CMLL
10641,Black Terry,Black Terry,1952,2025,1,CMLL
10642,Solar I,Solar I,,,0,CMLL
10643,Negro Navarro,Negro Navarro,,,0,CMLL
10644,L.A. Park,L.A. Park,,,0,CMLL
10645,Gran Markus Jr.,Gran Markus Jr.,,,0,CMLL
10647,Villaño III,Villano III,1952,2018,1,CMLL
10648,Olí­mpico,Olimpico,,,0,CMLL
10649,Groond XXX,Groond XXX,,,0,CMLL
10650,El Texano Jr.,El Texano Jr.,,,0,CMLL
10654,Estrellita,Estrellita,,,0,CMLL
10655,Tiffany,Tiffany,,,0,CMLL
10657,Nakamura,Nakamura,,,0,CMLL
10658,Dalys,Dalys,,,0,CMLL
10659,Dark Silueta,Dark Silueta,,,0,CMLL
10660,Skadi,Skadi,,,0,CMLL
10661,La Vaquerita,La Vaquerita,,,0,CMLL
10662,Zeuxis,Zeuxis,,,0,CMLL
10663,Luna Mágica,Luna Mágica,,,0,CMLL
10664,Lady Afrodita,Lady Afrodita,,,0,CMLL
10665,Leon,Leon,,,0,CMLL
10666,Súper Crazy,Super Crazy,,,0,CMLL
10667,Darkness,Darkness,,,0,AAA
10670,Kurt Angle,Kurt Angle,,,0,AAA
10671,Petey Williams,Petey Williams,,,0,AJPW
10675,NOSAWA,NOSAWA,,,0,AAA
10676,Zumbi,Zumbi,,,0,AAA
10677,Rain,Rain,,,0,AAA
10678,Villaño IV,Villano IV,,,0,AAA
10681,Bobby Roberts,Bobby Roberts,,,0,ICW
10682,Emily Hayden,Emily Hayden,,,0,ICW
10683,Switch,Switch,,,0,ICW
10687,Gunner,Gunner,,,0,AAA
10688,D'Angelo Dinero,D'Angelo Dinero,,,0,AAA
10689,Arez,Arez,,,0,AAA
10690,Draztik Boy,Draztik Boy,,,0,AAA
10691,El Ilegal,El Ilegal,,,0,AAA
10692,Dalton Castle,Dalton Castle,,,0,TNA
10693,John Yurnet,John Yurnet,,,0,TNA
10694,Mikaze,Mikaze,,,0,TNA
10695,Braxton Sutter,Braxton Sutter,,,0,TNA
10696,Fuego,Fuego,,,0,CMLL
10697,Pequeño Olí­mpico,Pequeno Olimpico,,,0,CMLL
10700,Belial,Belial,,,0,AAA
10702,Máscara de Bronce,Mascara de Bronce,,,0,AAA
10703,Súper Nova II,Super Nova II,,,0,AAA
10704,Fresero Jr.,Fresero Jr.,,,0,AAA
10705,Pequeño Damián 666,Pequeno Damian 666,,,0,CMLL
10706,Pequeño Violencia,Pequeno Violencia,,,0,CMLL
10707,Jinzo,Jinzo,,,0,AAA
10708,Machine Rocker,Machine Rocker,,,0,AAA
10709,Saturno,Saturno,,,0,CMLL
10711,Último Dragoncito,Ultimo Dragoncito,,,0,CMLL
10712,Dr. Cerebro,Dr. Cerebro,,,0,AAA
10713,AR Fox,AR Fox,,,0,AAA
10714,Willie Mack,Willie Mack,,,0,AAA
10715,Chica Ye-Ye,Chica Ye-Ye,1990,2023,1,AAA
10716,Los Oficiales (Faction),Los Oficiales (Faction),,,0,AAA
10717,Mr. Leo,Mr. Leo,,,0,AAA
10718,Fly Metalic,Fly Metalic,,,0,AAA
10719,Impulso,Impulso,,,0,AAA
10720,Terremoto Negro,Terremoto Negro,,,0,AAA
10721,Tornado III,Tornado III,,,0,AAA
10725,Carlos Amano,Carlos Amano,,,0,AAA
10727,KENTA,KENTA,,,0,AAA
10728,Mr. Águila,Mr. Aguila,,,0,AAA
10730,El Hijo del Tirantes,El Hijo del Tirantes,,,0,AAA
10731,Mischa East ,Mischa East ,,,0,Progress
10736,Tyler Bate,Tyler Bate,,,0,wXw
10739,Daytona,Daytona,,,0,Progress
10740,Jay Rios,Jay Rios,,,0,TNA
10741,Johnathan Cruz,Johnathan Cruz,,,0,TNA
10743,Pierroth Jr.,Pierroth Jr.,,,0,AAA
10744,Ayumu Honda,Ayumu Honda,,,0,2AW
10745,Qiball Man,Qiball Man,,,0,2AW
10746,Yotsukaider,Yotsukaider,,,0,2AW
10747,Mobara Tanabata Seven,Mobara Tanabata Seven,,,0,2AW
10748,GLOBO Kamen,GLOBO Kamen,,,0,2AW
10749,Cheeba Man,Cheeba Man,,,0,2AW
10750,Jef,Jef,,,0,2AW
10751,Little Galaxy,Little Galaxy,,,0,2AW
10752,Silence,Silence,,,0,2AW
10753,Katsuo,Katsuo,,,0,M-PRO
10754,Yapper Man 1,Yapper Man 1,,,0,M-PRO
10755,Yapper Man 2,Yapper Man 2,,,0,M-PRO
10756,Ayumu Gunji,Ayumu Gunji,,,0,M-PRO
10757,Otokosakari,Otokosakari,,,0,M-PRO
10758,Garuda,Garuda,,,0,M-PRO
10759,Bear Fukuda,Bear Fukuda,,,0,M-PRO
10761,Kinta Tomoaka,Kinta Tomoaka,,,0,DG
10762,Daniel Mishima,Daniel Mishima,,,0,DG
10763,Kinya Oyanagi,Kinya Oyanagi,,,0,DG
10764,Junya Fukumasa,Junya Fukumasa,,,0,DG
10765,TARUcito,TARUcito,,,0,DG
10766,Takuya Murakami,Takuya Murakami,,,0,DG
10767,JUN,JUN,,,0,DG
10768,Shogo Takagi,Shogo Takagi,,,0,DG
10769,Murcielago,Murcielago,,,0,DG
10770,Manjimaru,Manjimaru,,,0,DG
10771,Takeshi Minamino,Takeshi Minamino,,,0,DG
10772,ken45,ken45,,,0,DG
10773,Rasse,Rasse,,,0,DG
10774,Lambo Miura,Lambo Miura,,,0,DG
10775,Masa Takanashi,Masa Takanashi,,,0,DG
10776,Bear Fukuda,Bear Fukuda,,,0,DG
10777,Saito Masuda,Saito Masuda,,,0,DG
10778,Amigo Suzuki,Amigo Suzuki,,,0,DG
10779,Gallardo,Gallardo,,,0,DG
10780,Passion Hasegawa,Passion Hasegawa,,,0,DG
10781,Yosuke Aoki,Yosuke Aoki,,,0,DG
10782,TARUcito 2,TARUcito 2,,,0,DG
10784,Hiromi Horiguchi,Hiromi Horiguchi,,,0,DG
10785,Milanito Collection at,Milanito Collection at,,,0,DG
10786,Kanjuro Matsuyama,Kanjuro Matsuyama,,,0,DG
10787,Banana Senga,Banana Senga,,,0,DG
10788,Hajime Ohara,Hajime Ohara,,,0,DG
10789,Kazuchika Okada,Kazuchika Okada,,,0,DG
10790,CHANGO,CHANGO,,,0,DG
10791,Daisuke Hanaoka,Daisuke Hanaoka,,,0,DG
10792,Brodie Lee,Brodie Lee,1979,2020,1,DG
10793,Satoshi Kajiwara,Satoshi Kajiwara,,,0,DG
10794,Pequeno Ninja,Pequeno Ninja,,,0,DG
10795,Hisamaru,Hisamaru,,,0,DG
10796,Chocoflake K-ICHI,Chocoflake K-ICHI,,,0,DG
10798,Arik Cannon,Arik Cannon,,,0,DG
10799,Chuck Taylor,Chuck Taylor,,,0,DG
10800,Johnny Gargano,Johnny Gargano,,,0,DG
10801,Kikutaro,Kikutaro,,,0,DG
10802,Katsuhiko Nakajima,Katsuhiko Nakajima,,,0,DG
10803,Nosawa,Nosawa,,,0,DG
10804,Roderick Strong,Roderick Strong,,,0,DG
10805,Matt Sydal,Matt Sydal,,,0,DG
10806,Suzuki-gun,Suzuki-gun,,,0,NJPW
10807,Marlins Mask,Marlins Mask,,,0,2AW
10808,Tiger Ali,Tiger Ali,,,0,M-PRO
10809,Mini Master,Mini Master,,,0,M-PRO
10810,Eagles Mask,Eagles Mask,,,0,M-PRO
10811,Ganko Takedo,Ganko Takedo,,,0,2AW
10812,Funabassy,Funabassy,,,0,2AW
10813,Koutaro Yoshino,Koutaro Yoshino,,,0,2AW
10814,Yuma,Yuma,,,0,2AW
10815,Yoshihiro Horiguchi,Yoshihiro Horiguchi,,,0,2AW
10816,Tiran Shisa,Tiran Shisa,,,0,2AW
10817,Emi Motokawa,Emi Motokawa,,,0,FMW
10818,Garuda,Garuda,,,0,FMW
10819,GENTARO,GENTARO,,,0,FMW
10820,Jun Kasai,Jun Kasai,,,0,FMW
10821,Kamui,Kamui,,,0,FMW
10823,Mineo Fujita,Mineo Fujita,,,0,FMW
10824,Miss Mongol,Miss Mongol,,,0,FMW
10825,Onryo,Onryo,,,0,FMW
10826,Soldier,Soldier,,,0,FMW
10827,Takashi Sasaki,Takashi Sasaki,,,0,FMW
10828,Tarzan Goto,Tarzan Goto,1963,2022,1,FMW
10829,Yoshihito Sasaki,Yoshihito Sasaki,,,0,FMW
10830,Yuko Miyamoto,Yuko Miyamoto,,,0,FMW
10831,Ariya Daivari,Ariya Daivari,,,0,ROH
10833,Oro Jr.,Oro Jr.,,,0,CMLL
10835,Robin,Robin,,,0,CMLL
10836,Súper Halcón Jr.,Super Halcon Jr.,,,0,CMLL
10847,Mercurio,Mercurio,,,0,CMLL
10849,Shockercito,Shockercito,,,0,CMLL
10850,Mascarita Dorada,Mascarita Dorada,,,0,CMLL
10851,El Padrino,El Padrino,,,0,AAA
10852,Pequeño Nitro,Pequeno Nitro,,,0,CMLL
10853,Mr. Rafaga,Mr. Rafaga,,,0,CMLL
10854,Magnus,Magnus,,,0,AAA
10855,Mije,Mije,,,0,CMLL
10856,ShareCropper,ShareCropper,,,0,CHIK
10858,Black Tiger (Puebla),Black Tiger (Puebla),,,0,CMLL
10860,Konan Big,Konan Big,,,0,AAA
10861,Koa,Koa,,,0,AAA
10862,Axel,Axel,,,0,AAA
10863,Los Maniacos (Faction),Los Maniacos (Faction),,,0,AAA
10864,NOSAWA,NOSAWA,,,0,CMLL
10865,RO'Z,RO'Z,,,0,AJPW
10866,Lestat,Lestat,,,0,CMLL
10867,Toro Bill,Toro Bill,1963,2023,1,CMLL
10868,El Jeque,El Jeque,,,0,CMLL
10869,Bushiroad,Bushiroad,,,0,CMLL
10870,SWAT,SWAT,,,0,CMLL
10871,Siki Osama Jr.,Siki Osama Jr.,,,0,CMLL
10872,Blue Center,Blue Center,,,0,CMLL
10873,Titán II,Titan II,,,0,CMLL
10875,El Mariachi,El Mariachi,,,0,CMLL
10876,Tortuga,Tortuga,,,0,CMLL
10877,Naito,Naito,,,0,CMLL
10878,Yujiro,Yujiro,,,0,CMLL
10879,Mister ZERO,Mister ZERO,,,0,CHIK
10881,Matt Vandal,Matt Vandal,,,0,CHIK
10882,Pegasso (Puebla),Pegasso (Puebla),,,0,CMLL
10883,Ares el Guerrero,Ares el Guerrero,1970,2020,1,CMLL
10884,Pirata Morgan,Pirata Morgan,,,0,CMLL
10885,Tetsuya Naito,Tetsuya Naito,,,0,ROH
10888,Mano Metalico,Mano Metalico,,,0,CHIK
10889,Barbi Hayden,Barbi Hayden,,,0,NWA
10892,Dru Onyx,Dru Onyx,,,0,ROH
10894,Chris Dickinson,Chris Dickinson,,,0,ROH
10895,Jack Gamble,Jack Gamble,,,0,NOAH
10897,Jon Webb,Jon Webb,,,0,NOAH
10898,Bengala,Bengala,,,0,CMLL
10899,El Rebelde,El Rebelde,,,0,CMLL
10900,Espí­ritu Negro,Espiritu Negro,,,0,CMLL
10901,Kevin Owens,Kevin Owens,,,0,WWE
10902,Star Jr.,Star Jr.,,,0,CMLL
10903,Höruz,Horuz,,,0,CMLL
10904,Nitro,Nitro,,,0,CMLL
10905,Stigma,Stigma,,,0,CMLL
10906,Gran Guerrero,Gran Guerrero,,,0,CMLL
10909,Kalisto,Kalisto,,,0,WWE
10910,Ivan Koloff,Ivan Koloff,1942,2017,1,JCP
10914,Lacey,Lacey,,,0,CHIK
10915,Allison Danger,Allison Danger,,,0,CHIK
10916,El Oriental,El Oriental,,,0,CHIK
10917,Joker,Joker,,,0,CHIK
10918,Ninja Mexicano,Ninja Mexicano,,,0,CHIK
10919,Thunder,Thunder,1981,2016,1,CMLL
10920,Morphosis,Morphosis,,,0,CMLL
10921,Perico Zacarí­as,Perico Zacarias,,,0,CMLL
10926,The Weedman,Weedman,,,0,JCW
10928,Deadly Dale,Deadly Dale,,,0,JCW
10929,Esfinge,Esfinge,,,0,CMLL
10931,Brock Singleton,Brock Singleton,,,0,CHIK
10933,The BLKOUT,BLKOUT,,,0,CHIK
10940,Samoa Joe,Samoa Joe,,,0,WWE
10941,Jack Marciano,Jack Marciano,,,0,CHIK
10942,Argus,Argus,,,0,CHIK
10945,Dragonfly,Dragonfly,,,0,CHIK
10946,Din Mak,Din Mak,,,0,CHIK
10947,Cody 45,Cody 45,,,0,CHIK
10950,Brian Knobbs,Brian Knobbs,,,0,WWE
10953,The Knockouts,Knockouts,,,0,TNA
10955,David Finlay,David Finlay,,,0,NJPW
10956,Murat Bosporus,Murat Bosporus,,,0,CHIK
10957,Bárbaro Cavernario,Barbaro Cavernario,,,0,NJPW
10958,Sabian,Sabian,,,0,CHIK
10959,Negro Casas,Negro Casas,,,0,WWE
10960,Fumar Dos,Fumar Dos,,,0,CHIK
10961,John Brooks,John Brooks,,,0,CHIK
10966,Glenn Spectre,Glenn Spectre,,,0,CHIK
10969,NOSAWA Rongai,NOSAWA Rongai,,,0,AJPW
10970,YO-HEY,YO-HEY,,,0,AJPW
10971,YAMADA,YAMADA,,,0,AJPW
10972,TANAKA,TANAKA,,,0,AJPW
10973,The Bloody,Bloody,,,0,NJPW
10974,Bloody Phoenix,Bloody Phoenix,,,0,AJW
10975,Daisaku Shimoda,Daisaku Shimoda,,,0,AJPW
10976,Daisaku Shimoda,Daisaku Shimoda,,,0,NJPW
10977,Chocoball Mukai,Chocoball Mukai,,,0,FMW
10978,Jado,Jado,,,0,FMW
10979,Captain NOAH,Captain NOAH,,,0,NOAH
10980,Crusher Maedomari,Crusher Maedomari,,,0,FMW
10981,Shadow Phoenix,Shadow Phoenix,,,0,CHIK
10982,Fuyuki Takahashi,Fuyuki Takahashi,,,0,2AW
10983,Gosaku Goshogawara,Gosaku Goshogawara,,,0,FMW
10984,Mr. Chin,Mr. Chin,1932,1995,1,FMW
10985,Choden Senshi Battle Ranger,Choden Senshi Battle Ranger,,,0,FMW
10986,Ray,Ray,1982,2018,1,FMW
10987,Kagetsu,Kagetsu,,,0,FMW
10988,Goro Tsurumi,Goro Tsurumi,,,0,AJPW
10989,Super Boy,Super Boy,,,0,M-PRO
10990,Naohiro Hoshikawa,Naohiro Hoshikawa,,,0,M-PRO
10991,Turako,Turako,,,0,M-PRO
10992,El Pantera,El Pantera,,,0,M-PRO
10993,Super Astro,Super Astro,,,0,M-PRO
10994,Kendo,Kendo,,,0,M-PRO
10995,Johnny Saint,Johnny Saint,,,0,M-PRO
10996,Máscara Mágica,Mascara Magica,,,0,M-PRO
10997,The Hater,Hater,,,0,M-PRO
10998,Aeroflash,Aeroflash,,,0,M-PRO
10999,Piloto Suicida,Piloto Suicida,,,0,M-PRO
11000,Susumu Oshita,Susumu Oshita,,,0,M-PRO
11002,Kamen Ranger Red and Blue,Kamen Ranger Red and Blue,,,0,M-PRO
11003,Hayabusa,Hayabusa,1968,2016,1,M-PRO
11004,Olí­mpico,Olimpico,,,0,M-PRO
11005,Super Shisa,Super Shisa,,,0,M-PRO
11013,Melvin Snodgrass,Melvin Snodgrass,,,0,CHIK
11014,Mobius,Mobius,,,0,CHIK
11016,"""Macho Man"" Randy Savage",Macho Man Randy Savage,1952,2011,1,NJPW
11017,Ric Flair,Ric Flair,,,0,NJPW
11019,American Gigolo,American Gigolo,,,0,CHIK
11020,Mat Bomboy,Mat Bomboy,,,0,CHIK
11021,Argos,Argos,,,0,TNA
11023,Private Eye,Private Eye,,,0,CHIK
11025,Drew Gulak,Drew Gulak,,,0,CHIK
11027,The Cast of Entourage,Cast of Entourage,,,0,WWE
11029,Mickie Knuckles,Mickie Knuckles,,,0,CHIK
11035,Max Smashmaster,Max Smashmaster,,,0,CHIK
11037,Blaster McMassive,Blaster McMassive,,,0,CHIK
11038,The Revolutionists,Revolutionists,,,0,RPW
11040,Phantasmo,Phantasmo,,,0,CHIK
11042,Hornet,Hornet,,,0,CHIK
11046,Xtremo,Xtremo,,,0,CHIK
11050,Yurem,Yurem,,,0,AAA
11051,La Sombra,La Sombra,,,0,NJPW
11052,Deonna Purrazzo,Deonna Purrazzo,,,0,OVW
11053,Big Jon,Big Jon,,,0,OVW
11059,Sexy Francis,Sexy Francis,,,0,AAA
11060,Poncho de Nigris,Poncho de Nigris,,,0,AAA
